"","gene_names","protein","log2FC","pval","TICI_1","VEH_1","TICI_2","TICI_3","VEH_3","TICI_4","VEH_4","TICI_5","VEH_5","log2FoldChange","padj","significance","Significance","pbs_tpm","tici_tpm","TICI_abundance","VEH_abundance","log10_pbs_tpm","log10_tici_tpm"
"11","Cfb","P04186",1.30794882774353,0.000130658113402273,15.13843,14.21917,15.21921,15.81521,13.85107,15.13999,13.84999,15.41303,14.22867,7.68721065871111,0,"Both","Both (concordant)(n = 67)",6.3954235,1076.25798783333,15.345174,14.037225,0.80586930841175,3.0319163877454
"12","Clic4","Q9Z0W7",1.05070810317993,0.000320716946364149,18.94495,18.06492,19.50178,19.14058,18.18756,19.34349,18.23949,19.60069,18.53039,1.70250185624315,3.79536160643007e-49,"Both","Both (concordant)(n = 67)",90.3167593333333,243.986293166667,19.306298,18.25559,1.95576834622315,2.38736542892361
"13","Cmpk2","Q3U5Q7",2.25880618095398,5.80380027173756e-08,17.70867,15.59216,17.78609,18.05457,15.50302,17.81691,15.4136,17.77648,15.77017,6.5378167989725,0,"Both","Both (concordant)(n = 67)",10.6967443333333,826.560263,17.828544,15.5697375,1.02925161570233,2.91727452267972
"14","Cpe","P15087",-0.405651950836182,0.00157438317356133,15.56251,15.95542,15.45684,15.78131,16.16612,15.70552,16.03049,15.7663,16.08856,-0.809689341917709,1.24106826113087e-09,"Both","Both (concordant)(n = 67)",2157.82297,1082.50292216667,15.654496,16.0601475,3.33401581184558,3.03442907738489
"15","Cplx2","P84087",-0.556603622436523,0.00951965352476833,15.32471,15.46289,14.69153,15.19152,15.82883,15.04623,15.52068,15.28793,15.84755,-1.92270686107415,4.13398024570211e-32,"Both","Both (concordant)(n = 67)",368.370308666667,74.3506975,15.108384,15.6649875,2.56628461799092,1.8712850470877
"16","Cst3","P14841",-0.274846935272215,0.0407711967600982,17.25377,17.55921,17.19046,17.29014,17.4967,17.51914,17.67831,17.58498,17.83596,-0.759613934667562,5.43016216019112e-13,"Both","Both (concordant)(n = 67)",31320.9574611667,15096.2347533333,17.367698,17.642545,4.49583502968685,4.17886864068659
"17","Ddx58","Q6Q899",0.986402988433838,0.000175200255471003,15.16812,14.21364,14.67347,15.01485,13.95138,14.86733,13.87171,15.27212,14.01437,4.80276151967742,0,"Both","Both (concordant)(n = 67)",9.4945175,229.180295666667,14.999178,14.012775,0.977472899308751,2.36017727537606
"18","Eif2ak2","Q63184",1.1280068397522,5.31912396250996e-06,16.84156,15.73833,16.89226,16.77365,15.86237,16.9402,15.63186,17.1429,15.92787,3.34053755343882,1.88629018884599e-152,"Both","Both (concordant)(n = 67)",14.0543228333333,121.015738,16.918114,15.7901075,1.14780992523115,2.08284185363958
"19","Gbp2","Q63663",1.67866144180298,4.34977568286881e-06,19.84742,18.70739,20.02012,20.15264,18.29549,20.3024,18.19773,20.17865,18.48573,7.70636259990242,3.10001329336057e-119,"Both","Both (concordant)(n = 67)",17.6984108333333,3190.2320955,20.100246,18.421585,1.24793427216414,3.50382227996258
"20","Gbp5","Q8CFB4",1.43363900184631,3.81526124533461e-07,15.56236,14.03952,15.53695,15.4692,14.09061,15.39483,13.92907,15.62973,14.2807,5.60391443583851,0,"Both","Both (concordant)(n = 67)",9.7591755,402.371431666667,15.518614,14.084975,0.98941312802265,2.6046271382756
"21","Gstm1","P04905",-0.264390468597412,0.0322165525095999,19.32202,19.60818,19.09024,19.41293,19.63623,19.48581,19.60413,19.58831,19.72847,-1.00321593810615,6.345149313966e-14,"Both","Both (concordant)(n = 67)",567.741638833333,251.24915,19.379862,19.6442525,2.75415074705684,2.4001046011711
"22","Gtpbp1","D2XV59",0.265195322036742,0.0225642262094357,13.48482,13.07672,13.2699,13.49511,13.26715,13.43306,13.28322,13.71575,13.23104,1.24359828206984,4.53552831379575e-12,"Both","Both (concordant)(n = 67)",34.1703868333333,66.6780203333333,13.479728,13.2145325,1.53364989535221,1.82398269716868
"23","Icam1","Q00238",0.638203239440918,0.0202707683789211,14.12218,13.83674,13.88226,13.80796,13.0965,13.69033,12.86165,14.1865,13.40368,2.14791816465971,1.49697948578215e-46,"Both","Both (concordant)(n = 67)",29.1216826666667,110.025116,13.937846,13.2996425,1.46421646513741,2.04149183511395
