"","gene_names","protein","log2FC","pval","TICI_1","VEH_1","TICI_2","TICI_3","VEH_3","TICI_4","VEH_4","TICI_5","VEH_5","log2FoldChange","padj","significance","Significance","pbs_tpm","tici_tpm","TICI_abundance","VEH_abundance","log10_pbs_tpm","log10_tici_tpm"
"322","Exd2","Q8VEG4",0.000451517105101829,0.998005212320435,11.47756,11.61843,11.07588,11.8438,11.34357,11.4303,11.63363,11.84913,11.5439,-0.230047866352841,0.331187719210538,"Neither","Neither (n = 1099)",34.4505886666667,25.2239118333333,11.535334,11.5348825,1.53719664721609,1.4018124397267
"323","Exoc5","P97878",-0.109444236755371,0.460096303671208,12.21499,12.44408,12.21756,12.41371,12.26365,12.14431,12.13494,12.47246,12.76553,0.00707684512454184,0.983242776926157,"Neither","Neither (n = 1099)",33.3368185,32.9923053333333,12.292606,12.40205,1.52292415056626,1.51841266287986
"324","Exoc6b","A6H5Z3",-0.11136703491211,0.499302978417721,12.20381,12.39743,11.63263,12.3001,12.07464,12.02694,11.96614,12.15006,12.25809,0.180363724776911,0.413739442373341,"Neither","Neither (n = 1099)",14.0811403333333,14.5055341666667,12.062708,12.174075,1.14863782671097,1.16153372633856
"325","Exosc2","Q8VBV3",-0.0551405429840095,0.757740620068453,13.02779,12.91963,12.42956,13.0641,12.94716,12.7807,12.72645,13.16171,13.19841,-0.0924690751533428,0.826829344708627,"Neither","Neither (n = 1099)",15.2730661666667,12.5128103333333,12.892772,12.9479125,1.18392623323123,1.09735486166683
"326","Faf2","Q5BK32",0.0436764717102047,0.687209079615455,14.12662,14.08464,14.02219,14.17695,14.10329,14.31875,14.19245,14.47902,14.34374,0.287353050288522,0.16764708653541,"Neither","Neither (n = 1099)",35.613291,38.9628326666667,14.224706,14.18103,1.55161210838639,1.59065052332932
"327","Fam114a2","Q8VE88",-0.0696432113647454,0.538955453746825,13.59082,13.71693,13.40687,13.68475,13.65419,13.42075,13.47927,13.83457,13.77839,0.113703469776221,0.65781745676707,"Neither","Neither (n = 1099)",33.0451018333333,31.9736555,13.587552,13.657195,1.51910709455072,1.50479229134592
"328","Fam3c","Q91VU0",-0.146603012084961,0.493257579368441,12.60133,12.78668,11.85323,12.22156,12.29872,12.04296,12.27353,12.61003,12.29077,0.192998899482247,0.293867322385822,"Neither","Neither (n = 1099)",131.467554333333,133.2850905,12.265822,12.412425,2.11881858390829,2.12478157120138
"329","Fam3c","Q810F4",-0.156997632980346,0.499345022826277,14.3312,14.50761,13.43996,14.01916,13.94306,13.68025,13.8695,14.08763,13.95438,0.192998899482247,0.293867322385822,"Neither","Neither (n = 1099)",131.467554333333,133.2850905,13.91164,14.0686375,2.11881858390829,2.12478157120138
"330","Fam98a","Q5FWT1",-0.145391321182251,0.510643402355912,11.43525,11.54598,10.68773,11.62808,11.69039,11.54477,11.53459,11.58435,11.31475,0.0903136666623433,0.721453723503523,"Neither","Neither (n = 1099)",28.9377856666667,31.2453386666667,11.376036,11.5214275,1.46146529563096,1.49478523632516
"331","Farp1","F1LYQ8",-0.0673342227935798,0.673816614552357,15.1991,15.04913,15.02375,15.25322,15.44818,15.37467,15.28645,15.59094,15.63892,0.310671129534756,0.318107411674978,"Neither","Neither (n = 1099)",9.737436,9.520203,15.288336,15.35567,0.988444616258214,0.978646208976899
"332","Fbxo6","Q923V4",-0.0594093799591064,0.559151854516107,15.98538,16.07546,15.76516,16.07988,16.11604,15.93274,15.88214,16.19948,16.13411,0.170289216430757,0.395091338780437,"Neither","Neither (n = 1099)",192.757511666667,178.806957333333,15.992528,16.0519375,2.28501131129792,2.25238441307674
"333","Fdft1","Q02769",-0.0750641822814941,0.666177256269617,11.8746,12.16582,11.64363,11.78341,11.51091,11.52234,11.62763,11.9816,12.04036,0.0047102114045815,0.981333849557328,"Neither","Neither (n = 1099)",295.218388166667,264.937087166667,11.761116,11.83618,2.47014340474519,2.42314275718145
"334","Fen1","Q5XIP6",-0.133016157150269,0.440039566564282,12.43835,12.67955,11.80336,12.27438,12.19473,12.18336,12.13105,12.30427,12.32971,-0.0668332354013835,0.877113320873249,"Neither","Neither (n = 1099)",12.4046393333333,8.88654316666667,12.200744,12.33376,1.09358414161748,0.948732854828409
"335","Fermt3","Q8K1B8",-0.154037094116211,0.800698746146608,14.59916,14.67491,12.31283,13.51619,13.25199,12.74216,12.83926,13.04255,12.8203,0.532004717385471,0.353123159420125,"Neither","Neither (n = 1099)",1.5275785,3.26555216666667,13.242578,13.396615,0.184003537239202,0.51395662593616
"336","Fgf2","P13109",-0.286371946334839,0.0619371125319904,15.65662,15.99008,15.23515,15.66309,15.8449,15.53162,15.75908,15.88896,15.93178,0.307323449898383,0.538826525016196,"Neither","Neither (n = 1099)",11.6888695,14.7732256666667,15.595088,15.88146,1.06777250999389,1.16947533189176
"337","Fignl1","Q793F9;Q6GX84",-0.17492380142212,0.47500572803313,15.24937,15.63032,14.59345,15.38127,15.20362,14.73836,14.74982,15.02588,15.1066,-0.872743409690886,0.13568134491245,"Neither","Neither (n = 1099)",1.22507533333333,0.36825,14.997666,15.17259,0.0881627955128156,-0.433857244485331
"338","Fis1","P84817",-0.187774848937988,0.306812552999361,14.59351,14.61108,14.01079,14.6456,14.909,14.34478,14.4343,14.72281,14.65071,-0.00985832057685642,0.973010326256903,"Neither","Neither (n = 1099)",240.272091166667,202.096663833333,14.463498,14.6512725,2.38070332820622,2.305559144338
"339","Fkbp3","Q62446",-0.122657489776611,0.236200500874781,16.04542,16.06645,15.89164,16.05861,16.24131,16.13631,16.14611,16.29362,16.37724,0.180967242890494,0.346718887141533,"Neither","Neither (n = 1099)",288.722675166667,292.017415666667,16.08512,16.2077775,2.46048089303572,2.46540875316892
"340","Flnc","D3ZHA0",-0.24100570678711,0.194298372899086,20.37411,20.4712,20.1107,20.65805,20.88502,20.53069,20.75939,20.86446,20.87882,0.385410116609697,0.144441310408866,"Neither","Neither (n = 1099)",4.8531785,5.36862233333333,20.507602,20.7486075,0.686026264968568,0.729862853708385
"341","Flot2","Q9Z2S9",-0.18185634613037,0.176266590158244,16.98293,17.02756,16.90254,17.01933,17.33848,17.08317,17.15452,17.34195,17.4708,-0.137538525640707,0.480266645232235,"Neither","Neither (n = 1099)",71.8993536666667,55.2059791666667,17.065984,17.24784,1.85672498634586,1.74198611719412
"342","Fnta","Q04631",-0.0192705154418942,0.860512306172258,15.00114,15.11586,15.0715,15.11935,15.10954,15.26763,15.16867,15.43254,15.39674,-0.10947085977044,0.566849738464117,"Neither","Neither (n = 1099)",193.1669695,164.561975833333,15.178432,15.1977025,2.28593286643626,2.21632949312737
"343","Frmd8","Q5U2R3",0.048137903213501,0.836272435244487,13.68014,13.75822,13.5475,14.59852,13.62525,13.67043,13.96551,13.80605,13.90058,-0.0757165755210243,0.707633067705993,"Neither","Neither (n = 1099)",341.364403833333,257.997012333333,13.860528,13.81239,2.53321823258204,2.41161467675912
"344","Fth1","P19132",-0.24234504699707,0.119378616311623,14.698,14.91686,15.07786,15.05227,15.51225,14.89259,15.22472,15.08123,15.15711,0.212983090210869,0.237471489996358,"Neither","Neither (n = 1099)",42909.5003101667,44399.41999,14.96039,15.202735,4.6325534571148,4.64737729676354
"345","Fuca1","P17164",-0.128966522216796,0.237057460013316,16.16836,16.17088,16.08009,16.30683,16.51824,16.23837,16.29376,16.42328,16.50653,0.172662273452199,0.352493381704476,"Neither","Neither (n = 1099)",217.165295,214.576840166667,16.243386,16.3723525,2.33679042223234,2.33158284563272
"346","Fundc1","Q5BJS4",-0.0974971771240227,0.544536151584328,16.07305,16.0118,16.02011,16.22047,16.3533,16.37351,16.32253,16.49729,16.6499,-0.178955257319883,0.454794555990148,"Neither","Neither (n = 1099)",48.458919,32.0913731666667,16.236886,16.3343825,1.68537372186151,1.50638830064013
"347","Fus","P56959",-0.027861404418946,0.81048244847435,17.12687,17.02939,16.86689,17.24702,17.29867,17.1207,17.10257,17.3789,17.27312,0.0664321799616286,0.80841508556482,"Neither","Neither (n = 1099)",68.6882181666667,63.3725963333333,17.148076,17.1759375,1.8368822505383,1.80190150024725
"348","Fyn","Q9WUD9;Q62844;Q01621;F1LM93",-0.145646286010741,0.423557155849497,16.26364,16.39766,15.57217,15.9717,15.99934,15.78474,15.78816,15.99323,16.06581,0.0664671960163985,0.71245473571967,"Neither","Neither (n = 1099)",329.061889333333,299.857993833333,15.917096,16.0627425,2.51727758691106,2.47691563106751
"349","Fyn","P39688;Q04736;P05480;P06240;P25911;P08103",-0.145646286010741,0.423557155849497,16.26364,16.39766,15.57217,15.9717,15.99934,15.78474,15.78816,15.99323,16.06581,0.0664671960163985,0.71245473571967,"Neither","Neither (n = 1099)",329.061889333333,299.857993833333,15.917096,16.0627425,2.51727758691106,2.47691563106751
"350","Gabarapl2","P60522",0.0842889785766605,0.530382000949522,15.40148,15.47937,15.11833,15.53916,15.13855,15.07853,15.06091,15.30667,15.13935,-0.105645814481375,0.582776413999479,"Neither","Neither (n = 1099)",275.454795,227.0363435,15.288834,15.204545,2.4400503367889,2.35609538370466
"351","Gak","P97874",0.190139818191529,0.153538395145293,14.12654,13.76124,13.73217,14.10746,13.86583,13.82138,13.69174,14.23085,13.93535,0.276659139810751,0.101779852963205,"Neither","Neither (n = 1099)",38.484145,40.5489541666667,14.00368,13.81354,1.58528184230756,1.60797965742503
"352","Galk1","Q9R0N0",-0.0621224880218509,0.618405128113343,15.37399,15.35211,15.23175,15.32604,15.39971,15.37708,15.42443,15.73214,15.70504,0.332728756934898,0.112594368570341,"Neither","Neither (n = 1099)",90.491825,101.814521833333,15.4082,15.4703225,1.95660934696483,2.00780972596042
"353","Galns","Q32KJ6",-0.202402782440185,0.134117451792928,13.40008,13.61655,13.14728,13.40434,13.54037,13.29964,13.28187,13.53576,13.8005,0.447718654880874,0.112488576748968,"Neither","Neither (n = 1099)",11.4371755,12.6181205,13.35742,13.5598225,1.05831878527703,1.10099467049707
"354","Ganab","Q8BHN3",-0.0193653106689453,0.848758130620121,16.7602,16.70725,16.84476,16.8322,16.99281,17.00196,16.88643,17.06844,17.09702,0.0475477637831173,0.84248314723599,"Neither","Neither (n = 1099)",59.5822061666667,53.1042328333333,16.901512,16.9208775,1.77511657991748,1.72512913921507
"355","Gapdh","P04797",-0.0607677459716811,0.468617987430682,21.41658,21.32833,21.28252,21.23251,21.40478,21.45423,21.46299,21.53697,21.58522,0.0148206632195093,0.947082383455636,"Neither","Neither (n = 1099)",3148.569824,2765.800051,21.384562,21.44533,3.49811332884077,3.44182078029746
"356","Gapvd1","Q6PAR5",0.0488080024719242,0.694967311814398,10.93553,11.02632,10.77956,10.79612,10.42543,10.68886,10.83384,10.85456,10.76288,-0.112610575614599,0.574087833201759,"Neither","Neither (n = 1099)",28.4449756666667,23.3931205,10.810926,10.7621175,1.45400556658553,1.36908815791595
"357","Gar1","Q6AYA1",-0.0678361892700199,0.664745925823638,14.22045,14.0868,14.10329,14.29856,14.49692,14.51249,14.46748,14.63084,14.63265,0.353172170862055,0.33030223994728,"Neither","Neither (n = 1099)",28.0567931666667,38.1393131666667,14.353126,14.4209625,1.44803803056939,1.58137286777101
"358","Gart","Q64737",-0.235758447647095,0.0590729814485628,15.55815,15.83099,15.19894,15.58046,15.71859,15.64622,15.7369,15.7173,15.81741,0.207371555992889,0.371025505131823,"Neither","Neither (n = 1099)",34.164209,33.0467121666667,15.540214,15.7759725,1.53357137000494,1.51912825780343
"359","Gbe1","Q9D6Y9",-0.0827538967132568,0.52780297396271,15.29261,15.41283,14.91555,15.33626,15.39781,15.18336,15.05061,15.41485,15.38387,-0.323357671257827,0.282573706376711,"Neither","Neither (n = 1099)",13.6432126666667,10.2569856666667,15.228526,15.31128,1.13491664884821,1.01101974862419
"360","Gdi1","P50398",-0.0388292312622056,0.775566017372778,18.14181,18.0814,18.32259,18.3462,18.4729,18.41225,18.41741,18.59054,18.63432,-0.180512221193817,0.244658854150525,"Neither","Neither (n = 1099)",222.372787666667,171.425492166667,18.362678,18.4015075,2.34708164042222,2.23407540500899
"361","Gdi2","P50399",-0.0293374061584473,0.719317176148055,19.21514,19.22124,19.0267,19.09743,19.14163,19.09184,19.06429,19.34234,19.30895,0.0570951069069488,0.756703026816081,"Neither","Neither (n = 1099)",361.389343666667,351.952513333333,19.15469,19.1840275,2.55797534231734,2.54648407089713
"362","Gfap","P47819",-0.113261413574218,0.146671641490274,21.42342,21.3931,21.43415,21.40779,21.67999,21.54137,21.54816,21.52454,21.69681,-0.150395485958216,0.294687438621247,"Neither","Neither (n = 1099)",712.992824,507.015036833333,21.466254,21.579515,2.85308515886605,2.70502083964281
"363","Gkap1","Q5XIG5",0.731200551986694,0.101825342521879,11.91236,10.88165,12.22593,12.08031,12.42901,11.66069,10.70803,12.64236,11.47383,-0.16519116668234,0.607993640601096,"Neither","Neither (n = 1099)",31.6262808333333,23.8524063333333,12.10433,11.37313,1.50004812304031,1.37753219908144
"364","Glg1","Q62638",-0.248174285888673,0.105058371178461,17.50269,17.6708,17.5619,17.61288,18.00333,17.57644,17.84567,18.02058,18.09249,-0.280121745849595,0.0688593625983503,"Neither","Neither (n = 1099)",51.110357,40.9889173333333,17.654898,17.9030725,1.70850891446313,1.6126664471682
"365","Glmn","Q8BZM1",-0.0409941196441643,0.829527967944727,11.26104,11.28967,10.59703,11.38613,11.06891,10.80896,10.85276,11.13417,11.1025,0.481033734425519,0.0545712079715004,"Neither","Neither (n = 1099)",17.6937943333333,20.6889403333333,11.037466,11.07846,1.24782097487296,1.31573824710984
"366","Glrx5","Q80Y14",-0.102961301803589,0.527560837332555,14.51107,14.66239,14.10517,14.59339,14.50097,14.14816,14.2483,14.66439,14.61793,0.174321325395188,0.499543610953583,"Neither","Neither (n = 1099)",33.3170138333333,31.7777773333333,14.404436,14.5073975,1.52266606915064,1.50212351761567
"367","Gm2a","Q60648",-0.213733291625976,0.188467443533993,15.06861,15.34534,14.61229,15.02055,15.12384,14.68612,14.84456,15.09255,15.12529,-0.145865529649177,0.487559031985976,"Neither","Neither (n = 1099)",79.205263,55.6386213333333,14.896024,15.1097575,1.89875404037633,1.74537636009169
"368","Gmfb","Q63228",0.0651333808898933,0.651002752581755,18.15827,17.77423,18.15279,18.16403,18.26353,18.34404,18.34408,18.4291,18.35621,-0.0316533327132713,0.882607173178422,"Neither","Neither (n = 1099)",145.0912255,128.008240833333,18.249646,18.1845125,2.1616411489494,2.10723792928255
"369","Gmppb","Q8BTZ7",-0.0155744552612305,0.946335030376426,14.88193,14.86346,14.16176,14.51748,14.3666,14.05841,14.06626,14.58161,14.52693,-0.288032491318736,0.0870720497415929,"Neither","Neither (n = 1099)",31.5140085,22.207454,14.440238,14.4558125,1.49850364781726,1.34649877119451
"370","Gna11","Q9JID2",0.0223060131073005,0.792950257148636,13.08859,12.89622,12.90987,13.02103,13.17532,13.09365,12.95178,13.20489,13.14188,-0.0926094385333488,0.657085609642358,"Neither","Neither (n = 1099)",102.6874875,75.8165663333333,13.063606,13.0413,2.0115175279131,1.87976411171461
"371","Gna11","P30677;P21278",0.0223060131073005,0.792950257148636,13.08859,12.89622,12.90987,13.02103,13.17532,13.09365,12.95178,13.20489,13.14188,-0.0926094385333488,0.657085609642358,"Neither","Neither (n = 1099)",102.6874875,75.8165663333333,13.063606,13.0413,2.0115175279131,1.87976411171461
"372","Gna13","Q6Q7Y5",0.00185155868530273,0.987836923944648,17.26609,17.29203,16.82401,17.29212,17.12717,17.05229,16.94684,17.22421,17.15353,0.232553369625332,0.432858432119062,"Neither","Neither (n = 1099)",44.835598,45.0297295,17.131744,17.1298925,1.65162296658673,1.65349933810195
"373","Gnai3","P08753",-0.0823468208312992,0.522845566402297,14.7628,14.70136,14.43469,14.77226,14.73036,14.80287,14.75703,14.92072,15.09531,0.270092242902063,0.0522859182949521,"Neither","Neither (n = 1099)",101.443497333333,105.604340833333,14.738668,14.821015,2.00622421339241,2.02368177010326
"374","Gnaq","P82471",-0.134360218048094,0.189641636873275,15.98933,16.1327,15.79566,16.03671,16.15887,16.002,16.00143,16.2244,16.28292,-0.20032296210005,0.332695925963175,"Neither","Neither (n = 1099)",52.8820581666667,40.3437505,16.00962,16.14398,1.72330834952281,1.60577626932894
"375","Gnb1","P54311",-0.184241867065431,0.145765408129647,17.91654,18.08202,17.53883,17.95634,18.09022,17.7347,17.81778,17.99888,18.06318,0.142228407236994,0.317045772179346,"Neither","Neither (n = 1099)",466.237979666667,454.761670333333,17.829058,18.0133,2.66860764818032,2.6577838529721
"376","Gnb2","P54313",-0.144104480743408,0.176150283055802,19.56179,19.68987,19.45224,19.65409,19.877,19.64813,19.69804,19.89784,19.88278,0.222545843610821,0.222800552268083,"Neither","Neither (n = 1099)",170.365943666667,169.002943166667,19.642818,19.7869225,2.23138278317799,2.22789426786759
"377","Gnb4","O35353",-0.00244269371032679,0.98999492721946,14.18457,14.07331,13.51447,14.26239,14.10738,13.88931,13.75468,14.30307,14.19745,0.119904001754114,0.65200080071268,"Neither","Neither (n = 1099)",55.9375971666667,55.2039406666667,14.030762,14.033205,1.74770380705392,1.7419700804231
"378","Gng12","Q9DAS9",-0.0689620971679688,0.524169275135965,16.32369,16.40473,16.43863,16.03939,16.35056,16.51135,16.52711,16.48289,16.43021,0.213525083384123,0.208665040713644,"Neither","Neither (n = 1099)",128.367227,133.402131333333,16.35919,16.4281525,2.10845415963776,2.12516276825303
"379","Gng5","P63219",-0.135517883300782,0.358017671220512,15.48463,15.52687,15.57932,15.82526,16.05736,15.75191,15.86213,15.93969,15.96036,0.101397036626226,0.70078629833602,"Neither","Neither (n = 1099)",1366.80420433333,1350.66588016667,15.716162,15.85168,3.13570630603246,3.13054792907664
"380","Gnl1","Q6MG06",-0.103786420822143,0.541644358639218,14.25606,14.54406,13.76051,14.43026,14.18673,14.14338,14.04465,14.32122,14.36885,0.250113509496808,0.121652237489693,"Neither","Neither (n = 1099)",131.8154455,134.912903333333,14.182286,14.2860725,2.11996630177852,2.13005348843006
"381","Gnpda1","O88958",-0.0842683792114265,0.682314999052432,15.67405,15.81075,14.92981,15.51918,15.30588,15.09536,15.17379,15.40547,15.34575,-0.308763127243524,0.132122494678137,"Neither","Neither (n = 1099)",55.2100755,38.7988123333333,15.324774,15.4090425,1.74201834103999,1.58881843165158
"382","Golga2","Q62839",0.15626769065857,0.21608801524173,13.39687,12.96311,12.97416,13.33734,13.12861,13.04174,12.99041,13.39044,13.20524,-0.102639981609658,0.77411466052836,"Neither","Neither (n = 1099)",9.25213933333333,7.54269916666667,13.22811,13.0718425,0.966242164440364,0.877526786641831
"383","Gorasp2","Q9R064",-0.0585115432739265,0.608243804859802,16.7268,16.77159,16.51117,16.68593,16.68469,16.62228,16.6622,17.00075,16.95311,0.245100009243484,0.116326417204492,"Neither","Neither (n = 1099)",124.555805666667,132.545505833333,16.709386,16.7678975,2.09536397523049,2.12236500687203
"384","Gosr2","O35165",0.011273288726807,0.915226419689317,15.40248,15.41643,15.21014,15.63098,15.40763,15.36174,15.31324,15.60444,15.58543,-0.0393855189530318,0.902489552019614,"Neither","Neither (n = 1099)",56.425969,54.0495885,15.441956,15.4306825,1.75147902592861,1.73279239185344
"385","Got1","P13221",-0.0702196598052982,0.744347022188058,13.99885,14.20549,13.30521,14.05994,13.81878,13.52086,13.54267,13.92388,13.76093,0.246367913939564,0.377921546393878,"Neither","Neither (n = 1099)",15.553295,15.0040653333333,13.761748,13.8319675,1.19182240935815,1.17620894656402
